Nombre completo,Lugar de nacimiento (país),Nacionalidad,Posición principal,Club actual,Proveedor,Fin de contrato,Valor de mercado actual (numérico),Fecha de fichaje,comprado_por,Pie bueno,understat_matches,understat_minutes,overallrating,potential,crossing,finishing,headingaccuracy,shortpassing,volleys,dribbling,curve,fk_accuracy,longpassing,ballcontrol,acceleration,sprintspeed,agility,reactions,balance,shotpower,jumping,stamina,strength,longshots,aggression,interceptions,positioning,vision,penalties,composure,defensiveawareness,standingtackle,slidingtackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
Doğan Alemdar,88.0,349,3,91,NULL,30/06/2027,2000000.0,27/08/2021,-0.4873281855533991,1.0,NULL,NULL,-0.7657820680487738,-0.4631436107657319,-2.116411345454865,-2.0693247309469567,-2.3223608138352025,-3.5061122650082384,-1.9898026995648217,-2.4673369385610906,-2.279284393349068,-1.9653826977883488,-2.561117682832141,-2.82029407364793,-1.917090740965841,-1.9120589821967504,-2.096606805860144,-0.7676715893617102,-1.5006819219707888,-1.0807008554371471,-1.2039024438607608,-2.1334100049833484,-0.3569178476966014,-2.246948250227203,-2.458679448290304,-2.160731959364976,2.6231807705269685,-1.2968692995485087,-2.4092503231914817,-0.7660885041473715,-2.0743590055110066,-1.937390757346196,-1.6953896582810744,2.5253211764437946,2.5806667048763483,2.642342331571111,2.6231807705269685,2.4128354479336145
marco-bizot,69.0,275,3,90,NULL,30/06/2026,3500000.0,04/08/2021,NULL,1.0,0.8834822262126095,1.4489371945996867,0.7920928443470114,0.1387932678288245,-1.821303108864252,-1.704158370576561,-2.121360224097,-2.6982026549688567,-1.7434944669090149,-2.515935646026997,-1.7856250573670989,-1.703928484234707,-1.9647816050967823,-1.9365679562119529,-1.4581010296346362,-1.3802815369312174,-1.0870696304652363,0.5374188359290758,-1.631985900304172,-0.9234637867675848,-0.7334320223853699,-2.258523972184142,-0.5289762008091169,-1.8320441958373044,-1.3438140982838178,-1.682816950497292,3.0161705787438247,-0.5122654655985515,-0.8873326414169654,-1.7930167938891566,-1.9418734322754787,-1.894914550683223,-1.6953896582810744,2.9596342099995328,2.9310577431986515,2.795813018480231,3.0161705787438247,2.9322840154485235
gregoire-coudert,32.0,140,3,90,NULL,30/06/2027,400000.0,05/07/2021,NULL,2.0,-1.9371596333458925,-1.468231964611302,-1.458170918002456,-1.6670173679548448,-2.313150169848607,-2.0693247309469567,-2.3223608138352025,-3.102157459988548,-2.088325992627144,-2.4673369385610906,-2.08182065895628,-1.9130918550776204,-2.4285985544465056,-2.8755269559876786,-2.0482306584890426,-2.443836427462284,-2.567724154377768,-1.1591987169489462,-2.682417726971236,-1.7096491301153969,-1.297996528155839,-2.633865873786524,-0.2708886711403437,-2.1086468987639035,-1.9569900407873853,-1.900051045437148,2.230190962310112,-2.7947493461802457,-1.882432664115688,-3.675718658415762,-1.4560929970785432,-1.8524383440202496,-1.823681402786772,2.428807168986964,2.330387391788989,2.1307733752073794,2.230190962310112,2.3656128508868046
noah-jauny,48.0,216,3,90,NULL,30/06/2025,0.0,01/07/2024,NULL,1.0,NULL,NULL,-2.842948617909821,-1.4663717417566593,-2.214780757651736,-1.9780331408543577,-2.2218605189661007,-2.765528455805472,-2.039064346095983,-2.6131330609588104,-2.131186592554477,-1.9653826977883488,-2.693636811217776,-2.930759838327427,-2.966210081151453,-2.111475524171325,-2.635026632737428,-3.769379567530518,-2.551113748637853,-2.181360336124084,-1.862561033926308,-2.383637939384936,-0.3569178476966014,-2.2008477997394365,-2.291449645789331,-1.900051045437148,1.8863248801203627,-2.295455997303,-2.116573845927152,-3.5045639434587983,-2.0743590055110066,-1.979866964009169,-1.738153573116307,2.2357791540733025,1.8298287656142704,1.721518210116394,1.8863248801203627,2.035054671559136
Денис Петрић,95.0,112,3,70,NULL,30/06/2025,100000.0,06/08/2024,-0.6731832775898695,1.0,-2.1316866581430305,-1.6435218028131493,-1.2850737055140355,-2.2689542465494013,-2.2639654637501714,-1.84109575571546,-2.372610961269753,-3.371460663335008,-1.5957095273155304,-2.418738231095184,-2.279284393349068,-1.860801012366892,-3.2899728889531348,-2.544129661949188,-1.523670988396237,-1.646170259563984,-2.1639092842198044,-0.6371625468326316,-1.5663339111374803,-1.6310305957806157,-1.4861846967459953,-2.321080955784539,-1.045151260146663,-1.8320441958373044,-2.458679448290304,-1.8566042264491769,2.5249333184727543,-2.723421724912068,-1.7068267777570896,-0.7660885041473715,-1.9418734322754787,-1.8524383440202496,-1.7809174879515397,2.380550165258549,2.180219803936573,2.1819302708437527,2.5249333184727543,2.4600580449804244
hugo-barbet,32.0,140,3,37,NULL,30/06/2026,100000.0,06/07/2023,-0.6615673343375902,1.0,-2.0344231457444617,-1.6575882713108283,-2.323656980444559,-2.068308620351216,-2.313150169848607,-2.0693247309469567,-2.372610961269753,-2.967505858315317,-2.1375876391583057,-2.710330475890624,-2.2299184597508708,-1.9653826977883488,-3.024934632181864,-2.6545954266286844,-2.244940534773845,-2.045003343513134,-2.635026632737428,-1.9422529721234176,-1.8945938569709373,-1.7096491301153969,-1.5802787810410734,-2.446194922985333,-0.4429470242528591,-2.2008477997394365,-2.012733308287709,-2.030391502401062,1.9354486061474696,-2.580766482375712,-2.3507150277386155,-2.905522441109424,-2.0743590055110066,-1.809962137357277,-1.823681402786772,2.139265146616472,2.0300522160841576,2.1307733752073794,1.9354486061474696,2.176722462699565
alban-lafont,9.0,144,3,37,NULL,30/06/2027,4000000.0,01/07/2021,NULL,1.0,0.4944281766183333,1.042091644205276,0.0997039943933291,-0.2624979845675464,-2.1655960515533006,-2.114970525993256,-2.272110666400652,-0.947731833216864,-1.94054105303366,-2.418738231095184,-2.131186592554477,-1.860801012366892,-0.7721094496260652,-3.1516913676864218,-1.261391153349834,-1.5132258982476008,-0.4140448468686315,-0.3761444617744744,-0.7785100411371827,-1.0807008554371471,-0.5452438537952135,-1.69551111978057,0.073228035084687,-2.062546448276137,-2.4029361807899794,-1.9434978644251195,2.868799400662504,-0.5122654655985515,-2.058038550474285,-0.5949337891904073,-1.5444167125688952,-1.809962137357277,-1.7809174879515397,2.57357818017221,2.6307225674938204,2.642342331571111,2.868799400662504,2.9795066124953333
karl-johan-johnsson,85.0,327,3,74,NULL,30/06/2026,400000.0,16/08/2024,NULL,1.0,NULL,NULL,-0.9388792805371944,-1.8676629941530305,-2.0672266393564294,-1.84109575571546,-1.9706097817933463,-2.0249446466027057,-1.4971862342532076,-2.321540816163371,-2.032454725358084,-1.6516376415239788,-1.4347050915542414,-2.544129661949188,-1.7859508234426398,-1.7791146208803672,-1.692791935702181,-1.0286896744198677,-1.7632898786375548,-1.2379379241067094,-1.0157142752706043,-2.446194922985333,-0.4429470242528591,-1.8320441958373044,-1.8455035057867368,-1.7262637694852632,2.5740570444998614,-1.2968692995485087,-1.8238973686628217,-2.306480938760049,-1.721064143549599,-1.6400573107053846,-1.6098618286106092,2.428807168986964,2.4805549796414046,2.540028540298365,2.5740570444998614,2.4128354479336145
علاء بلعروش,60.0,252,3,74,NULL,30/06/2027,500000.0,01/07/2022,-0.6654393154216833,1.0,-0.7699974845630642,-0.203331835858466,-1.1119764930256149,-0.6637892369639175,-2.313150169848607,-2.114970525993256,-2.372610961269753,-2.294247849949166,-2.1375876391583057,-2.710330475890624,-1.341331654983327,-1.860801012366892,-2.362338990253688,-2.544129661949188,-0.6056915657338268,-1.0479206336402591,-1.4235820222635391,-1.420216802007103,-1.5663339111374803,-1.0020823211023655,-0.9216201909755262,-2.1334100049833484,-0.9591220835904054,-2.062546448276137,-1.9569900407873853,-2.160731959364976,2.475809592445647,-2.580766482375712,-1.8238973686628217,-2.392058296238531,-2.162682721001359,-1.979866964009169,-1.823681402786772,2.57357818017221,2.280331529171517,2.6934992272074845,2.475809592445647,2.4128354479336145
guillaume-restes,32.0,149,3,96,14.0,30/06/2028,20000000.0,01/07/2023,NULL,2.0,1.0780092510097476,1.646949789605477,0.6189956318585909,1.9446039036124936,-1.9688572271595584,-1.9780331408543577,-2.3223608138352025,-1.1497092357267094,-2.039064346095983,-2.710330475890624,-2.131186592554477,-1.808510169656164,-0.970888142204518,-2.765061191308181,-1.917090740965841,-1.5796980789057924,-1.8946993707811624,0.0153826658127613,-1.5006819219707888,-0.4517525807588974,-1.0157142752706043,-1.7580681033809669,-0.3569178476966014,-2.15474734925167,-2.291449645789331,-1.8566042264491769,2.917923126689611,-0.0842997379894837,-2.116573845927152,-1.1083979340612995,-1.9418734322754787,-1.725009724031331,-1.6953896582810744,2.9113772062711174,2.830946017963708,3.2050681835712163,2.917923126689611,2.9322840154485235
justin-lacombe,32.0,140,3,96,NULL,30/06/2026,50000.0,01/07/2023,NULL,1.0,NULL,NULL,-1.9774625554677177,-1.4663717417566593,-2.214780757651736,-2.1606163210395555,-2.372610961269753,-3.102157459988548,-2.1375876391583057,-2.7589291833565297,-2.131186592554477,-1.9130918550776204,-2.229819861868053,-2.985992720667176,-2.638360287343449,-3.4409191373351584,-2.9715390245357307,-3.508361482472361,-2.354157781137778,-1.4737935271110532,-1.7684669496312295,-2.758979840987317,-0.7010345539216323,-2.246948250227203,-2.4029361807899794,-2.030391502401062,2.230190962310112,-2.723421724912068,-2.29217973228575,-2.73436772615246,-2.030197147765831,-1.937390757346196,-1.7809174879515397,2.187522150344887,2.230275666554045,2.284244062116499,2.230190962310112,2.3183902538399948
benjamin-lecomte,32.0,140,3,56,NULL,30/06/2027,2000000.0,26/01/2023,-0.3711687530306051,2.0,0.6889552014154714,1.2574168158235943,0.0997039943933291,-0.6637892369639175,-2.1655960515533006,-1.8867415507617589,-2.4228611087043044,-2.5635510532956265,-1.8912794065024987,-2.5645343534929035,-1.7856250573670989,-1.494765113391794,-1.9647816050967823,-2.4336638972696902,-1.720380864681039,-1.845586801538559,-2.029304327500484,-0.1151263767163172,-2.2885057919710867,-0.7662267180980222,-0.9216201909755262,-2.0708530213829515,-0.0988303180278283,-2.01644599778837,-2.2357063782890068,-1.378689217581493,2.7214282225811823,-1.3681969208166869,-1.8238973686628217,-0.5949337891904073,-1.6769022858044231,-1.937390757346196,-1.7809174879515397,2.8148631988142867,2.730834292728764,2.9492837053893504,2.7214282225811823,2.743393627261284
dimitry-bertaud,32.0,304,3,56,11.0,30/06/2025,1200000.0,01/07/2017,NULL,1.0,-1.839896120947324,-1.2745475137586435,-0.246490430583512,-0.2624979845675464,-2.116411345454865,-1.704158370576561,-1.9706097817933463,-2.0249446466027057,-1.447924587722046,-2.224343401231557,-1.7856250573670989,-1.7562193269454354,-1.9647816050967823,-2.3231981325901927,-0.9991113183034313,-0.8485040916656843,-2.096606805860144,-0.3761444617744744,-0.2532941278036509,-0.9234637867675848,-0.4511497695001353,-1.5703971525797762,-0.3569178476966014,-1.601541943398472,-1.8455035057867368,-1.3352423985935222,2.7214282225811823,-2.723421724912068,-1.9409679595685536,-1.7074394364106744,-1.8093878590399508,-1.6825335173683578,-1.3960422544344462,2.718349191357456,2.5806667048763483,2.795813018480231,2.7214282225811823,2.6017258361208544
Belmin Dizdarević,7.0,53,3,56,8.0,30/06/2028,150000.0,07/07/2023,-0.6654393154216833,1.0,NULL,NULL,-2.323656980444559,-1.6670173679548448,-2.2639654637501714,-2.114970525993256,-2.272110666400652,-3.236809061661778,-2.088325992627144,-2.418738231095184,-2.180552526152674,-1.9653826977883488,-2.4285985544465056,-3.0412256030069247,-2.900640122389852,-2.5103086081204755,-2.8369340678164097,-4.030397652588675,-2.091549824471012,-1.866886198784959,-1.9566551182213865,-2.758979840987317,-0.78706373047789,-2.2008477997394365,-2.347192913289655,-2.030391502401062,2.1810672362830053,-2.65209410364389,-2.4092503231914817,-3.846873373372728,-2.0743590055110066,-1.894914550683223,-1.6953896582810744,2.187522150344887,2.0300522160841576,1.97730268829826,2.1810672362830053,2.271167656793185
alexandre-olliero,32.0,140,3,92,NULL,30/06/2026,300000.0,31/01/2023,-0.626719504580752,1.0,1.0780092510097476,1.5679611588108175,-1.1119764930256149,-1.6670173679548448,-2.0672266393564294,-1.6128667804839625,-1.920359634358796,-3.102157459988548,-1.3986629411908846,-2.4673369385610906,-2.032454725358084,-1.5470559561025223,-2.627377247024959,-2.157499485570947,-1.3269611121114349,-1.5132258982476008,-1.827396892421502,-1.0286896744198677,-1.5663339111374803,-1.2379379241067094,-0.2629616009099789,-2.758979840987317,0.5033739178659755,-1.693742844374005,-2.458679448290304,-1.682816950497292,2.4266858664185404,-2.7947493461802457,-1.4141503004927596,-1.450707363975228,-1.9860352900206548,-1.5975811040424115,-1.6098618286106092,2.428807168986964,2.280331529171517,2.488871644661992,2.4266858664185404,2.4600580449804244
ludovic-butelle,32.0,140,3,92,14.0,30/06/2025,100000.0,01/07/2023,-0.6731832775898695,2.0,NULL,NULL,-1.6312681304908767,-2.670245498945772,-2.2639654637501714,-1.8867415507617589,-2.272110666400652,-2.4962252524590114,-1.792756113440176,-2.5645343534929035,-2.279284393349068,-1.703928484234707,-2.627377247024959,-2.4336638972696902,-2.3760804522970465,-2.3108920661459003,-2.029304327500484,-1.6812348870652605,-2.4198097703044694,-1.4737935271110532,-1.297996528155839,-2.446194922985333,0.073228035084687,-1.9242450968128373,-1.566787168285115,-1.6393701315093208,2.4266858664185404,-1.7248350271575763,-1.7068267777570896,-0.7660885041473715,-1.9418734322754787,-1.937390757346196,-1.823681402786772,2.187522150344887,2.4805549796414046,2.284244062116499,2.4266858664185404,2.176722462699565
raphael-adiceam,32.0,140,3,6,NULL,30/06/2025,50000.0,21/09/2023,-0.6693112965057764,2.0,NULL,NULL,-2.6698514054214,-3.874119256134885,-2.214780757651736,-2.114970525993256,-2.3223608138352025,-3.438786464171624,-1.94054105303366,-2.5645343534929035,-2.279284393349068,-1.9653826977883488,-2.4948581186393235,-2.930759838327427,-3.228489916197856,-2.776197330753242,-2.1639092842198044,-3.63887052500144,-1.3693779436374058,-1.7882676644501778,-2.050749202516464,-2.758979840987317,-0.5289762008091169,-2.246948250227203,-2.5144227157906283,-1.9869446834130904,2.082819784228791,-2.366783618571178,-2.058038550474285,-3.761296015894244,-1.8093878590399508,-1.937390757346196,-1.7809174879515397,2.139265146616472,2.1301639413191014,2.0284595839346333,2.082819784228791,1.893386880418706
tom-negrel,32.0,140,3,6,NULL,30/06/2026,0.0,10/07/2024,NULL,1.0,NULL,NULL,-2.6698514054214,-1.6670173679548448,-2.2639654637501714,-2.2519079111321543,-2.372610961269753,-2.294247849949166,-2.1375876391583057,-2.661731768424717,-1.6375272565725083,-1.9653826977883488,-2.163560297675235,-3.096458485346673,-3.0317800399130537,-2.842669511411433,-2.1639092842198044,-2.9863253123560463,-2.4198097703044694,-1.6310305957806157,-2.615313708286933,-2.8840938081881107,-1.4752971429279516,-2.062546448276137,-1.9569900407873853,-2.030391502401062,2.131943510255898,-2.1528007547666443,-2.233644436832884,-2.905522441109424,-2.2068445787465345,-1.894914550683223,-1.738153573116307,1.8497231242459795,1.979996353466686,2.1819302708437527,2.131943510255898,2.0822772686059454
mathieu-gorgelin,32.0,140,3,51,NULL,30/06/2025,200000.0,01/07/2019,NULL,2.0,-2.1316866581430305,-1.5666972440950555,-0.5926848555603532,-1.4663717417566593,-2.2639654637501714,-1.79544996066916,-2.372610961269753,-3.708089667518084,-1.8912794065024987,-2.127145986299744,-1.9337228581616897,-1.808510169656164,-3.2237133247603174,-2.930759838327427,-1.3269611121114349,-1.3138093562730258,-1.7600944140618415,-0.2456354192453958,-1.238073965304023,-1.1593193897719285,-0.7334320223853699,-2.321080955784539,0.073228035084687,-1.7398432948617717,-2.681652518291601,-1.682816950497292,2.6231807705269685,-3.080059831252957,-2.175109141380018,-1.6218620789321925,-2.030197147765831,-1.7674859306943038,-1.5670979137753769,2.428807168986964,2.5806667048763483,2.591185435934738,2.6231807705269685,2.507280642027234
arthur-desmas,32.0,140,3,51,NULL,30/06/2025,1500000.0,01/07/2022,-0.5879996937398206,1.0,0.9807457386111784,1.5495665461600063,-0.4195876430719326,-1.2657261155584738,-1.9196725210611232,-1.5672209854376629,-2.3223608138352025,-3.034831659151932,-1.6942328203778532,-2.3701395236292773,-1.9830887917598865,-1.9653826977883488,-2.8261559396034115,-2.6545954266286844,-1.982660699727442,-2.177947704829517,-2.7023291110970886,-0.2456354192453958,-1.8289418678042464,-1.0020823211023655,-1.2039024438607608,-2.69642285738692,-0.6150053773653745,-1.693742844374005,-2.4029361807899794,-1.8131574074612056,2.5740570444998614,-1.5821797846212209,-1.9409679595685536,-3.076677156066388,-1.8093878590399508,-1.6825335173683578,-1.823681402786772,2.6700921876290407,2.5806667048763483,2.6934992272074845,2.5740570444998614,2.6489484331676643
gautier-larsonneur,32.0,140,3,9,NULL,30/06/2026,3500000.0,06/01/2023,-0.4486083747124678,1.0,NULL,NULL,-0.0733932180950914,-0.4631436107657319,-1.9196725210611232,-1.5215751903913637,-2.2218605189661007,-2.4288994516223963,-1.3986629411908846,-2.029948571367932,-2.032454725358084,-1.9130918550776204,-2.163560297675235,-2.378431014929941,-1.0646812770650318,-0.9814484529820676,-0.4140448468686315,-0.2456354192453958,0.009313828863115,-0.9234637867675848,-0.827526106680448,-1.820625086981364,-0.8730929070341477,-1.9242450968128373,-2.124219843288358,-1.682816950497292,2.7214282225811823,-2.723421724912068,-1.7653620732099555,-1.365130006496746,-1.765226001294775,-1.5551048973794386,-1.7809174879515397,2.6218351839006253,2.730834292728764,2.795813018480231,2.7214282225811823,2.696171030214474
brice-maubleu,32.0,140,3,9,NULL,30/06/2026,300000.0,21/08/2024,-0.6538233721694039,1.0,NULL,NULL,-0.7657820680487738,-1.6670173679548448,-2.214780757651736,-1.79544996066916,-2.272110666400652,-2.159596248275936,-1.6449711738466917,-2.175744693765651,-1.9830887917598865,-1.860801012366892,-1.832262476711147,-2.930759838327427,-1.7859508234426398,-1.9120589821967504,-2.365816719298786,-0.6371625468326316,-2.091549824471012,-1.2379379241067094,-1.2039024438607608,-2.633865873786524,-0.6150053773653745,-1.693742844374005,-2.2357063782890068,-1.6393701315093208,2.5740570444998614,-1.1542140570121528,-1.4726855959456255,-2.049748866324603,-1.853549716785127,-2.022343170672142,-1.9092092324572367,2.47706417271538,2.4805549796414046,2.488871644661992,2.5740570444998614,2.507280642027234
boubacar-fall,81.0,312,3,9,NULL,30/06/2025,100000.0,05/01/2021,NULL,2.0,NULL,NULL,-1.9774625554677177,-1.6670173679548448,-2.214780757651736,-2.0236789359006573,-2.272110666400652,-3.034831659151932,-1.94054105303366,-2.661731768424717,-2.08182065895628,-1.860801012366892,-3.1574537605674995,-3.096458485346673,-2.835070163628252,-2.576780788778667,-1.962001849140823,-2.855816269826968,-2.4198097703044694,-1.4737935271110532,-1.7684669496312295,-2.5087519065857293,-0.5289762008091169,-2.15474734925167,-2.012733308287709,-2.073838321389033,2.131943510255898,-2.509438861107534,-2.233644436832884,-3.9324507308512087,-2.1185208632561827,-1.809962137357277,-1.8664453176220048,2.2357791540733025,2.280331529171517,2.335400957752872,2.131943510255898,2.223945059746375
yahia-fofana,32.0,90,3,10,NULL,30/06/2026,6000000.0,01/07/2022,-0.5260479963943305,1.0,-1.839896120947324,-1.6467679109279982,0.0997039943933291,0.33943889402701,-2.2639654637501714,-2.1606163210395555,-2.2218605189661007,-3.573438065844853,-2.088325992627144,-2.7589291833565297,-2.2299184597508708,-1.9653826977883488,-2.561117682832141,-3.0412256030069247,-1.7859508234426398,-1.646170259563984,-2.096606805860144,-0.3761444617744744,-2.354157781137778,-1.0807008554371471,-0.3570556852050571,-2.1334100049833484,0.675432270978491,-2.2008477997394365,-2.124219843288358,-1.9869446834130904,2.7214282225811823,-2.366783618571178,-2.3507150277386155,-3.9324507308512087,-1.9418734322754787,-1.937390757346196,-1.6953896582810744,2.863120202542702,2.6307225674938204,2.642342331571111,2.7214282225811823,2.837838821354904
